Active?,Calculation4,Country,Dt Customer,Education,ID,Marital Status,Num Web Visits Month,Year Birth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Calculation1,Calculation2,Camp 1 %,Camp 2 %,Camp 3%,Camp 4 %,CAmp 5 %,color,Complain,F1,Income,Kidhome,Mnt Fish Products,Mnt Fruits,Mnt Gold Prods,Mnt Meat Products,Mnt Sweet Products,Mnt Wines,Num Catalog Purchases,Num Deals Purchases,Num Store Purchases,Num Web Purchases,Recency,Response,Teenhome
Lapsed,okay,Australia,10-01-2013,PhD,10643,Single,5,1987,0,0,0,0,0,0.000358827,1,0,0,0,0,0,col,0,534,42000,0,85,83,35,267,59,124,2,2,11,5,23,1,0
Lapsed,okay,Spain,03-12-2012,Bachelor's Degree,11112,Together,3,1966,0,0,0,0,0,0.000604137,1,0,0,0,0,0,col,0,535,70713,0,82,114,190,279,76,736,6,6,8,5,23,0,1
Lapsed,okay,USA,24-11-2012,PhD,2114,Single,3,1946,1,0,0,0,1,0.000707402,1,0.000446429,0,0,0,0.000446429,col,0,536,82800,0,59,22,45,115,68,1006,6,1,12,7,23,1,0
Lapsed,okay,Saudi Arabia,24-11-2012,PhD,4261,Single,3,1946,1,0,0,0,1,0.000707402,1,0.000446429,0,0,0,0.000446429,col,0,537,82800,0,59,22,45,115,68,1006,6,1,12,7,23,1,0
Lapsed,okay,Spain,26-10-2012,Basic,2457,Married,7,1975,0,0,0,0,0,0.000263148,1,0,0,0,0,0,col,0,538,30801,0,15,4,11,5,2,8,0,2,3,1,23,0,1
Lapsed,okay,Spain,20-06-2014,Master,2495,Married,1,1974,0,0,0,0,0,0.000716723,1,0,0,0,0,0,col,0,539,83891,0,111,38,15,350,85,217,7,1,10,4,24,0,1
Lapsed,okay,India,01-05-2014,Master,6983,Divorced,7,1950,0,0,0,0,0,0.000325114,1,0,0,0,0,0,col,0,540,38054,1,2,2,0,17,1,23,0,2,3,2,24,0,1
Lapsed,okay,Spain,26-01-2014,Bachelor's Degree,3436,Married,7,1969,0,0,0,0,0,0.000119993,1,0,0,0,0,0,col,0,541,14045,1,2,0,1,5,1,11,0,1,3,1,24,0,0
Lapsed,okay,Spain,19-01-2014,PhD,7505,Married,4,1957,0,0,0,0,0,0.000377238,1,0,0,0,0,0,col,0,542,44155,1,0,1,14,9,0,22,1,1,2,1,24,0,1
Lapsed,okay,India,09-01-2014,PhD,4286,Single,4,1970,0,0,1,0,0,0.000492464,1,0,0,0.000446429,0,0,col,0,543,57642,0,8,6,27,58,0,580,6,3,6,7,24,0,1
Lapsed,okay,India,29-12-2013,Bachelor's Degree,7224,Married,8,1977,0,0,0,0,0,0.000267864,1,0,0,0,0,0,col,0,544,31353,1,3,0,7,10,1,10,1,2,2,1,24,0,1
Lapsed,okay,Saudi Arabia,29-12-2013,Bachelor's Degree,6215,Married,8,1977,0,0,0,0,0,0.000267864,1,0,0,0,0,0,col,0,545,31353,1,3,0,7,10,1,10,1,2,2,1,24,1,1
Lapsed,okay,Australia,26-12-2013,Master,968,Divorced,7,1968,0,0,0,0,0,0.000353146,1,0,0,0,0,0,col,0,546,41335,1,16,19,5,21,14,112,1,3,4,4,24,0,0
Lapsed,okay,USA,26-12-2013,Master,4096,Divorced,7,1968,0,0,0,0,0,0.000353146,1,0,0,0,0,0,col,0,547,41335,1,16,19,5,21,14,112,1,3,4,4,24,0,0
Lapsed,okay,Saudi Arabia,08-12-2013,PhD,3153,Single,8,1957,0,0,0,0,0,0.000348037,1,0,0,0,0,0,col,0,548,40737,2,0,0,2,4,0,11,0,1,2,1,24,0,1
Lapsed,okay,Spain,20-11-2013,2n Cycle,6504,Together,5,1975,0,0,1,0,0,0.000169067,1,0,0,0.000446429,0,0,col,0,549,19789,1,28,5,28,9,6,2,1,3,3,2,24,0,0
Lapsed,okay,Australia,27-09-2013,PhD,5329,Divorced,5,1949,0,0,0,0,0,0.000307105,1,0,0,0,0,0,col,0,550,35946,1,0,0,0,3,0,8,0,1,3,0,24,0,1
Lapsed,okay,Spain,20-09-2013,Master,1175,Married,6,1983,0,0,1,0,0,0.000309804,1,0,0,0.000446429,0,0,col,0,551,36262,0,64,39,153,54,28,88,5,1,3,3,24,1,0
Lapsed,okay,Saudi Arabia,31-08-2013,Master,1377,Widow,7,1954,0,0,0,0,0,0.000380621,1,0,0,0,0,0,col,0,552,44551,0,0,4,66,33,0,182,1,2,5,4,24,0,1
Lapsed,okay,Spain,23-08-2013,Bachelor's Degree,4607,Together,2,1959,0,0,0,0,0,0.000609724,1,0,0,0,0,0,col,0,553,71367,0,42,23,75,389,21,227,5,1,7,4,24,0,0
Lapsed,okay,Spain,23-08-2013,Bachelor's Degree,4944,Together,2,1959,0,0,0,0,0,0.000609724,1,0,0,0,0,0,col,0,554,71367,0,42,23,75,389,21,227,5,1,7,4,24,0,0
Lapsed,Complained,Canada,19-08-2013,Bachelor's Degree,9483,Together,3,1959,0,0,0,0,0,0.000495156,1,0,0,0,0,0,col,1,555,57957,0,77,59,29,177,5,290,6,7,8,4,24,0,1
Lapsed,okay,Saudi Arabia,24-07-2013,2n Cycle,1378,Together,6,1972,0,0,0,0,0,0.000430029,1,0,0,0,0,0,col,0,556,50334,0,84,16,134,160,16,284,4,6,6,7,24,0,1
Lapsed,okay,Germany,08-06-2013,Master,5991,Married,7,1949,0,0,0,0,0,0.000411370,1,0,0,0,0,0,col,0,557,48150,0,3,2,47,39,2,173,1,3,4,5,24,0,1
Lapsed,okay,Spain,16-02-2013,Bachelor's Degree,2807,Married,7,1969,0,0,0,0,0,0.000485237,1,0,0,0,0,0,col,0,558,56796,0,62,38,37,161,47,656,9,3,7,8,24,0,1
Lapsed,okay,Australia,16-02-2013,Bachelor's Degree,1052,Married,7,1969,0,0,0,0,0,0.000485237,1,0,0,0,0,0,col,0,559,56796,0,62,38,37,161,47,656,9,3,7,8,24,0,1
Lapsed,okay,Saudi Arabia,25-01-2013,PhD,9760,Widow,8,1963,0,0,0,0,0,0.000446637,1,0,0,0,0,0,col,0,560,52278,0,0,0,174,71,0,953,5,6,10,10,24,1,1
Lapsed,okay,Spain,25-01-2013,PhD,7101,Widow,8,1963,0,0,0,0,0,0.000446637,1,0,0,0,0,0,col,0,561,52278,0,0,0,174,71,0,953,5,6,10,10,24,0,1
Lapsed,okay,Australia,09-11-2012,2n Cycle,9909,Married,9,1996,0,0,0,0,0,6.407625286e-05,1,0,0,0,0,0,col,0,562,7500,0,15,18,50,14,22,3,1,3,3,3,24,1,0
Lapsed,okay,Spain,03-11-2012,Master,5907,Married,8,1952,0,0,0,0,0,0.000285729,1,0,0,0,0,0,col,0,563,33444,1,0,0,2,8,0,8,0,1,2,1,24,0,1
Lapsed,okay,Australia,06-10-2012,Bachelor's Degree,793,Married,9,1973,0,0,0,0,0,0.000178516,1,0,0,0,0,0,col,0,564,20895,1,3,3,4,17,0,18,0,1,3,2,24,0,0
Lapsed,okay,Germany,12-09-2012,Master,8832,Together,7,1976,0,0,0,0,0,0.000320458,1,0,0,0,0,0,col,0,565,37509,1,12,5,5,56,8,37,0,2,4,3,24,0,0
Lapsed,okay,Spain,18-08-2012,Master,2535,Married,9,1978,1,0,0,1,1,0.000752657,1,0.000446429,0,0,0.000446429,0.000446429,col,0,566,88097,1,0,0,75,480,126,163,5,1,8,6,24,1,0
Lapsed,okay,Saudi Arabia,07-05-2014,Bachelor's Degree,1523,Married,5,1973,0,0,0,0,0,0.000504417,1,0,0,0,0,0,col,0,567,59041,1,2,2,6,15,2,69,0,2,4,2,25,0,1
Lapsed,okay,India,21-04-2014,Bachelor's Degree,1839,Single,7,1974,0,0,0,0,0,0.000370122,1,0,0,0,0,0,col,0,568,43322,0,10,7,18,48,2,56,0,1,4,3,25,0,0
Lapsed,okay,Saudi Arabia,13-04-2014,PhD,9972,Together,7,1955,0,1,1,0,0,0.000393129,1,0,0.000446429,0.000446429,0,0,col,0,569,46015,1,0,0,6,2,0,38,0,1,3,1,25,0,1
Lapsed,okay,Canada,13-04-2014,PhD,2945,Together,7,1955,0,1,1,0,0,0.000393129,1,0,0.000446429,0.000446429,0,0,col,0,570,46015,1,0,0,6,2,0,38,0,1,3,1,25,0,1
Lapsed,okay,Spain,23-03-2014,Master,9291,Married,5,1959,0,0,0,0,0,0.000292547,1,0,0,0,0,0,col,0,571,34242,0,0,2,1,4,0,8,0,1,3,0,25,0,1
Lapsed,okay,Canada,10-03-2014,Bachelor's Degree,2829,Married,6,1955,1,0,0,1,0,0.000557122,1,0.000446429,0,0,0.000446429,0,col,0,572,65210,0,0,0,28,70,7,626,3,2,8,9,25,0,1
Lapsed,okay,Spain,28-01-2014,PhD,8594,Widow,6,1958,0,0,0,0,0,0.000431618,1,0,0,0,0,0,col,0,573,50520,0,2,0,14,6,1,112,1,2,3,3,25,0,1
Lapsed,okay,Canada,24-01-2014,Bachelor's Degree,1592,Married,1,1970,1,0,0,0,1,0.000775451,1,0.000446429,0,0,0,0.000446429,col,0,574,90765,0,151,99,33,812,82,547,6,0,5,4,25,0,0
Lapsed,okay,Australia,22-01-2014,Bachelor's Degree,4310,Married,1,1944,1,0,0,0,0,0.000688512,1,0.000446429,0,0,0,0,col,0,575,80589,0,242,93,26,520,40,507,10,1,5,5,25,1,0
Lapsed,okay,Canada,15-12-2013,Master,6950,Married,7,1958,0,0,0,0,0,0.000423518,1,0,0,0,0,0,col,0,576,49572,1,0,1,1,16,1,35,0,2,3,2,25,0,1
Lapsed,okay,Spain,09-11-2013,Bachelor's Degree,8492,Together,6,1978,1,0,0,0,0,0.000644496,1,0.000446429,0,0,0,0,col,0,577,75437,0,95,0,0,545,58,795,4,1,10,8,25,0,0
Lapsed,okay,Spain,11-10-2013,Master,5684,Divorced,7,1971,0,0,0,0,0,0.000381339,1,0,0,0,0,0,col,0,578,44635,1,0,0,3,9,0,56,0,2,3,2,25,0,1
Lapsed,okay,Germany,19-09-2013,Bachelor's Degree,5909,Married,8,1964,0,0,0,0,0,0.000499897,1,0,0,0,0,0,col,0,579,58512,0,13,10,152,101,0,895,4,5,8,3,25,0,1
Lapsed,okay,Spain,25-08-2013,PhD,9855,Single,4,1952,1,0,0,0,0,0.000529697,1,0.000446429,0,0,0,0,col,0,580,62000,0,0,0,20,101,0,899,6,1,13,6,25,0,1
Lapsed,okay,Australia,28-05-2013,Bachelor's Degree,975,Single,6,1956,0,0,0,0,0,0.000463502,1,0,0,0,0,0,col,0,581,54252,1,8,4,44,26,4,178,1,5,5,4,25,0,1
Lapsed,okay,Spain,16-05-2013,PhD,8754,Together,7,1974,0,0,0,0,0,0.000385038,1,0,0,0,0,0,col,0,582,45068,0,0,0,3,3,0,14,0,1,2,1,25,0,1
Lapsed,okay,India,01-04-2013,Bachelor's Degree,1456,Single,7,1979,0,0,0,0,0,0.000516660,1,0,0,0,0,0,col,0,583,60474,0,234,199,170,303,9,265,2,7,12,10,25,0,1
Lapsed,okay,Canada,01-04-2013,Bachelor's Degree,2849,Single,7,1979,0,0,0,0,0,0.000516660,1,0,0,0,0,0,col,0,584,60474,0,234,199,170,303,9,265,2,7,12,10,25,0,1
Lapsed,okay,Spain,27-03-2013,2n Cycle,9984,Married,8,1981,1,0,1,0,0,0.000481315,1,0.000446429,0,0.000446429,0,0,col,0,585,56337,1,28,16,182,144,5,349,5,5,4,8,25,1,1
Lapsed,okay,Spain,13-02-2013,Bachelor's Degree,5527,Together,8,1987,0,0,0,0,0,0.000191665,1,0,0,0,0,0,col,0,586,22434,1,3,12,15,11,13,4,0,2,3,2,25,0,0
Lapsed,okay,USA,08-02-2013,Bachelor's Degree,5628,Together,6,1982,0,0,1,0,0,0.000524708,1,0,0,0.000446429,0,0,col,0,587,61416,0,201,154,78,323,61,848,3,1,10,10,25,0,0
Lapsed,okay,Spain,12-12-2012,Master,7627,Married,2,1975,1,0,0,0,1,0.000787395,1,0.000446429,0,0,0,0.000446429,col,0,588,92163,0,106,183,20,797,163,817,11,0,5,5,25,1,0
Lapsed,okay,Spain,20-09-2012,Master,1351,Together,6,1956,0,0,0,0,1,0.000501128,1,0,0,0,0,0.000446429,col,0,589,58656,0,16,12,12,194,24,962,8,4,13,7,25,0,1
Lapsed,okay,Germany,14-09-2012,2n Cycle,10629,Married,8,1973,0,0,0,0,0,0.000406953,1,0,0,0,0,0,col,0,590,47633,1,17,3,17,43,4,25,0,3,3,3,25,0,0
Lapsed,okay,Spain,22-08-2012,Basic,10395,Single,8,1986,0,0,0,0,0,7.637889341e-05,1,0,0,0,0,0,col,0,591,8940,1,4,45,42,3,6,1,1,3,3,3,25,0,0
Lapsed,okay,Spain,22-05-2014,Bachelor's Degree,6961,Married,8,1974,0,0,0,0,0,0.000228547,1,0,0,0,0,0,col,0,592,26751,2,0,1,1,5,3,1,0,1,2,1,26,0,0
Lapsed,okay,USA,12-03-2014,Bachelor's Degree,10196,Married,4,1978,0,0,0,0,0,0.000610237,1,0,0,0,0,0,col,0,593,71427,2,15,123,23,177,64,212,2,2,8,8,26,0,0
Lapsed,okay,USA,10-02-2014,Bachelor's Degree,6182,Together,6,1984,0,0,0,0,0,0.000227650,1,0,0,0,0,0,col,0,594,26646,1,10,4,5,20,3,11,0,2,4,2,26,0,0
Lapsed,okay,Canada,30-01-2014,Bachelor's Degree,10432,Divorced,8,1974,0,0,0,0,0,0.000165283,1,0,0,0,0,0,col,0,595,19346,1,3,0,2,9,6,2,0,1,3,1,26,0,0
Lapsed,okay,USA,30-12-2013,Bachelor's Degree,1542,Single,5,1975,0,0,0,0,0,0.000480512,1,0,0,0,0,0,col,0,596,56243,1,4,0,7,35,3,347,2,6,8,4,26,0,2
Lapsed,okay,Canada,02-11-2013,PhD,4220,Married,3,1970,0,0,0,0,0,0.000511687,1,0,0,0,0,0,col,0,597,59892,0,0,0,0,13,1,73,1,1,3,2,26,0,1
Lapsed,okay,USA,21-08-2013,Bachelor's Degree,4141,Together,4,1965,0,0,0,0,0,0.000611826,1,0,0,0,0,0,col,0,598,71613,0,111,49,42,127,21,426,2,1,10,8,26,0,0
Lapsed,okay,Australia,12-07-2013,Bachelor's Degree,1940,Married,8,1986,0,0,0,0,0,0.000215740,1,0,0,0,0,0,col,0,599,25252,1,2,3,6,4,2,1,0,1,2,1,26,0,0
Lapsed,okay,Spain,28-06-2013,Bachelor's Degree,1506,Single,6,1975,0,0,0,0,0,0.000360194,1,0,0,0,0,0,col,0,600,42160,1,3,9,20,45,15,48,1,4,4,2,26,1,1
Lapsed,okay,Spain,27-06-2013,Basic,6347,Single,8,1979,0,0,0,0,0,0.000135517,1,0,0,0,0,0,col,0,601,15862,1,11,1,10,4,9,1,0,1,3,1,26,0,0
Lapsed,okay,Spain,04-06-2013,Master,1361,Married,1,1974,0,0,0,1,1,0.000705556,1,0,0,0,0.000446429,0.000446429,col,0,602,82584,0,29,68,68,103,91,1076,4,1,8,3,26,1,0
Lapsed,okay,Australia,31-05-2013,Bachelor's Degree,9422,Married,3,1989,0,0,0,0,0,0.000327729,1,0,0,0,0,0,col,0,603,38360,1,20,2,10,42,21,36,1,2,4,2,26,0,0
Lapsed,okay,Saudi Arabia,27-03-2013,PhD,1081,Married,4,1957,0,0,0,0,0,0.000643180,1,0,0,0,0,0,col,0,604,75283,1,12,9,66,180,19,733,3,11,5,6,26,0,2
Lapsed,okay,Australia,06-03-2013,Master,7458,Together,8,1956,0,0,0,0,0,0.000298518,1,0,0,0,0,0,col,0,605,34941,1,4,2,24,25,3,39,0,2,3,3,26,0,1
Lapsed,okay,Australia,18-02-2013,Bachelor's Degree,1012,Single,7,1952,0,0,0,0,0,0.000528185,1,0,0,0,0,0,col,0,606,61823,0,37,7,169,134,14,523,2,4,10,8,26,0,1
Lapsed,okay,Saudi Arabia,26-09-2012,Master,5453,Married,2,1956,1,0,0,0,0,0.000770846,1,0.000446429,0,0,0,0,col,0,607,90226,0,253,108,108,649,151,1083,7,1,12,4,26,0,0
Lapsed,okay,Spain,12-09-2012,Bachelor's Degree,6818,Married,6,1974,0,0,0,0,0,0.000384364,1,0,0,0,0,0,col,0,608,44989,0,49,0,106,106,10,98,1,5,5,5,26,0,1
Lapsed,okay,Spain,12-09-2012,Bachelor's Degree,7807,Married,6,1974,0,0,0,0,0,0.000384364,1,0,0,0,0,0,col,0,609,44989,0,49,0,106,106,10,98,1,5,5,5,26,0,1
Lapsed,okay,Germany,30-08-2012,Bachelor's Degree,7532,Married,8,1980,0,0,0,0,0,0.000372377,1,0,0,0,0,0,col,0,610,43586,0,4,2,16,11,0,99,0,3,4,3,26,0,1
Lapsed,okay,Spain,19-08-2012,Bachelor's Degree,8346,Single,9,1974,0,0,1,0,0,0.000275383,1,0,0,0.000446429,0,0,col,0,611,32233,1,25,15,72,35,11,138,2,2,2,6,26,1,0
Lapsed,okay,Australia,09-08-2012,Bachelor's Degree,5564,Together,4,1969,0,0,0,0,0,0.000537232,1,0,0,0,0,0,col,0,612,62882,0,78,133,97,497,24,509,5,2,6,7,26,0,1
Lapsed,okay,Canada,25-06-2014,Master,3267,Together,6,1963,0,0,0,1,0,0.000489440,1,0,0,0,0.000446429,0,col,0,613,57288,0,0,0,60,21,0,527,1,3,8,8,27,0,1
Lapsed,okay,Saudi Arabia,02-05-2014,2n Cycle,3091,Together,4,1981,0,0,0,0,0,0.000647375,1,0,0,0,0,0,col,0,614,75774,1,258,21,56,134,14,340,5,1,8,7,27,0,0
Lapsed,okay,Spain,02-05-2014,2n Cycle,762,Together,4,1981,0,0,0,0,0,0.000647375,1,0,0,0,0,0,col,0,615,75774,1,258,21,56,134,14,340,5,1,8,7,27,0,0
Lapsed,okay,USA,29-04-2014,Master,8029,Single,1,1988,1,0,0,1,1,0.000771025,1,0.000446429,0,0,0.000446429,0.000446429,col,0,616,90247,0,21,32,16,352,16,1184,4,1,7,3,27,1,0
Lapsed,okay,Spain,15-02-2014,2n Cycle,4376,Single,7,1960,0,0,1,0,0,0.000275254,1,0,0,0.000446429,0,0,col,0,617,32218,0,13,24,30,15,1,10,1,1,3,2,27,1,0
Lapsed,okay,Saudi Arabia,02-02-2014,Bachelor's Degree,10981,Married,1,1988,0,0,0,0,0,0.000719525,1,0,0,0,0,0,col,0,618,84219,0,45,137,45,400,137,434,4,1,10,3,27,0,0
Lapsed,okay,Canada,02-02-2014,Bachelor's Degree,486,Married,1,1988,0,0,0,0,0,0.000719525,1,0,0,0,0,0,col,0,619,84219,0,45,137,45,400,137,434,4,1,10,3,27,0,0
Lapsed,okay,Spain,05-01-2014,Bachelor's Degree,1158,Divorced,7,1966,0,0,0,0,0,0.000417581,1,0,0,0,0,0,col,0,620,48877,0,2,1,24,15,0,102,0,1,4,3,27,0,1
Lapsed,okay,USA,05-12-2013,Bachelor's Degree,9119,Together,2,1950,0,0,0,0,0,0.000520342,1,0,0,0,0,0,col,0,621,60905,0,36,17,38,76,17,208,3,2,7,3,27,0,1
Lapsed,okay,Spain,25-11-2013,Bachelor's Degree,6694,Married,4,1964,0,0,0,0,0,0.000642779,1,0,0,0,0,0,col,0,622,75236,0,12,66,114,400,38,438,3,1,13,8,27,0,1
Lapsed,okay,India,18-11-2013,Bachelor's Degree,10573,Divorced,3,1953,0,0,1,0,0,0.000534404,1,0,0,0.000446429,0,0,col,0,623,62551,0,134,16,27,98,21,125,7,1,4,6,27,0,0
Lapsed,okay,India,28-09-2013,PhD,10140,Together,3,1983,0,1,0,1,0,0.000599096,1,0,0.000446429,0,0.000446429,0,col,0,624,70123,0,23,0,0,396,0,1308,7,1,4,5,27,0,0
Lapsed,okay,Canada,10-09-2013,Bachelor's Degree,2286,Single,6,1962,0,0,0,0,0,0.000433882,1,0,0,0,0,0,col,0,625,50785,1,0,1,27,21,1,64,1,2,3,2,27,0,1
Lapsed,okay,Spain,03-08-2013,2n Cycle,8420,Married,5,1970,0,0,0,0,0,0.000130844,1,0,0,0,0,0,col,0,626,15315,0,15,4,17,13,8,7,0,2,4,2,27,0,0
Lapsed,okay,Spain,03-08-2013,2n Cycle,10065,Married,5,1970,0,0,0,0,0,0.000130844,1,0,0,0,0,0,col,0,627,15315,0,15,4,17,13,8,7,0,2,4,2,27,0,0
Lapsed,okay,Spain,01-08-2013,PhD,1029,Together,5,1970,0,0,0,0,0,0.000550312,1,0,0,0,0,0,col,0,628,64413,0,0,5,20,44,10,200,1,1,5,5,27,0,1
Lapsed,okay,Spain,01-05-2013,PhD,4207,Married,2,1981,0,0,1,0,1,0.000744745,1,0,0,0.000446429,0,0.000446429,col,0,629,87171,0,58,44,44,107,44,1001,7,1,11,6,27,0,0
Lapsed,okay,Spain,21-02-2013,Bachelor's Degree,10277,Single,7,1961,0,0,0,0,0,0.000256997,1,0,0,0,0,0,col,0,630,30081,0,0,0,4,2,0,36,0,1,3,1,27,0,1
Lapsed,okay,Spain,20-02-2013,Bachelor's Degree,4436,Single,7,1976,0,0,0,0,0,0.000172408,1,0,0,0,0,0,col,0,631,20180,0,15,42,18,24,20,18,1,1,4,2,27,0,0
Lapsed,okay,Spain,20-02-2013,Bachelor's Degree,2929,Single,7,1976,0,0,0,0,0,0.000172408,1,0,0,0,0,0,col,0,632,20180,0,15,42,18,24,20,18,1,1,4,2,27,0,0
Lapsed,okay,Spain,14-02-2013,Bachelor's Degree,6281,Divorced,4,1966,0,0,1,0,0,0.000475753,1,0,0,0.000446429,0,0,col,0,633,55686,0,37,0,26,199,47,673,3,2,5,6,27,0,1
Lapsed,okay,Spain,10-02-2013,2n Cycle,10390,Married,6,1959,0,0,0,0,0,0.000229709,1,0,0,0,0,0,col,0,634,26887,0,3,7,6,4,4,6,0,1,3,1,27,0,1
Lapsed,okay,Spain,31-01-2013,PhD,2574,Married,5,1977,1,1,0,1,0,0.000529663,1,0.000446429,0.000446429,0,0.000446429,0,col,0,635,61996,0,0,12,24,144,0,1050,4,3,8,6,27,1,1
Lapsed,okay,Saudi Arabia,09-12-2012,Bachelor's Degree,709,Divorced,8,1952,0,0,0,0,0,0.000440306,1,0,0,0,0,0,col,0,636,51537,0,0,20,92,204,0,787,2,3,11,2,27,0,1
Lapsed,okay,Spain,17-11-2012,Bachelor's Degree,5955,Together,3,1962,0,0,0,0,0,0.000615346,1,0,0,0,0,0,col,0,637,72025,0,151,33,233,549,133,833,3,1,8,4,27,0,0
Lapsed,okay,Spain,01-10-2012,Master,8486,Together,10,1971,0,0,0,0,0,0.000260901,1,0,0,0,0,0,col,0,638,30538,1,8,0,20,52,3,284,0,4,4,9,27,0,0
Lapsed,okay,India,29-09-2012,2n Cycle,10343,Single,3,1991,0,0,0,0,0,0.000526433,1,0,0,0,0,0,col,0,639,61618,0,0,91,205,399,45,605,6,2,8,3,27,0,0
Lapsed,okay,Canada,09-06-2014,Bachelor's Degree,6652,Married,1,1965,0,0,0,0,0,0.000660780,1,0,0,0,0,0,col,0,640,77343,0,98,151,31,573,54,227,4,1,9,3,28,0,0
Lapsed,okay,Spain,05-04-2014,Bachelor's Degree,8746,Married,6,1989,1,0,0,1,0,0.000644462,1,0.000446429,0,0,0.000446429,0,col,0,641,75433,1,0,0,57,297,34,800,5,2,10,2,28,0,0
Lapsed,okay,Spain,02-04-2014,PhD,4686,Widow,2,1962,0,0,0,0,1,0.000705445,1,0,0,0,0,0.000446429,col,0,642,82571,0,62,31,79,558,95,861,5,0,13,6,28,0,0
Lapsed,okay,Spain,29-03-2014,Master,3551,Together,2,1954,0,0,0,0,0,0.000512892,1,0,0,0,0,0,col,0,643,60033,0,19,1,48,57,11,62,1,2,5,2,28,0,1
Lapsed,okay,Spain,25-03-2014,Bachelor's Degree,4338,Single,4,1983,0,0,1,0,0,0.000333726,1,0,0,0.000446429,0,0,col,0,644,39062,1,0,0,12,9,0,23,0,1,3,1,28,0,0
Lapsed,okay,Spain,24-03-2014,Bachelor's Degree,4444,Married,8,1972,0,0,0,0,0,0.000256502,1,0,0,0,0,0,col,0,645,30023,1,7,0,21,16,6,11,0,1,3,2,28,0,0
Lapsed,okay,Spain,02-02-2014,Bachelor's Degree,498,Single,5,1970,0,0,0,0,0,0.000256433,1,0,0,0,0,0,col,0,646,30015,1,2,0,5,22,3,25,0,2,4,1,28,0,0
Lapsed,okay,Spain,23-01-2014,Bachelor's Degree,8230,Married,7,1980,0,0,0,0,0,0.000283883,1,0,0,0,0,0,col,0,647,33228,1,7,2,5,31,4,22,0,1,3,2,28,0,0
Lapsed,okay,Spain,28-10-2013,Bachelor's Degree,2826,Married,7,1967,0,0,0,0,0,0.000192861,1,0,0,0,0,0,col,0,648,22574,2,2,0,2,8,0,25,0,2,3,2,28,0,1
Lapsed,okay,Spain,28-10-2013,Bachelor's Degree,6222,Married,7,1967,0,0,0,0,0,0.000192861,1,0,0,0,0,0,col,0,649,22574,2,2,0,2,8,0,25,0,2,3,2,28,0,1
Lapsed,okay,Canada,21-10-2013,Bachelor's Degree,7352,Married,3,1957,0,0,0,0,0,0.000472174,1,0,0,0,0,0,col,0,650,55267,0,32,28,45,136,3,161,4,4,6,3,28,0,1
Lapsed,okay,Spain,16-09-2013,Bachelor's Degree,10928,Together,5,1958,0,0,0,0,0,0.000571441,1,0,0,0,0,0,col,0,651,66886,0,41,4,146,62,31,315,1,2,7,7,28,0,1
Lapsed,okay,Canada,12-09-2013,Bachelor's Degree,10736,Single,2,1971,0,0,0,0,0,0.000617336,1,0,0,0,0,0,col,0,652,72258,0,227,0,134,522,120,522,9,2,5,6,28,0,1
Lapsed,okay,Spain,10-09-2013,PhD,10163,Single,4,1984,0,0,0,0,0,0.000706829,1,0,0,0,0,0,col,0,653,82733,0,65,50,38,420,38,712,4,1,7,8,28,1,0
Lapsed,okay,India,15-07-2013,Bachelor's Degree,6168,Divorced,4,1963,0,0,0,0,0,0.000385705,1,0,0,0,0,0,col,0,654,45146,1,0,0,15,5,0,33,1,2,2,1,28,0,1
Lapsed,okay,Saudi Arabia,30-03-2013,2n Cycle,4656,Single,9,1990,0,0,1,0,0,0.000437854,1,0,0,0.000446429,0,0,col,0,655,51250,1,34,32,40,230,32,342,5,5,4,10,28,0,0
Lapsed,okay,USA,09-03-2013,Bachelor's Degree,626,Married,4,1951,0,0,0,0,0,0.000280833,1,0,0,0,0,0,col,0,656,32871,1,0,2,5,12,2,22,0,1,3,1,28,0,1
Lapsed,okay,Germany,09-02-2013,2n Cycle,3870,Together,4,1978,0,0,0,0,0,0.000545545,1,0,0,0,0,0,col,0,657,63855,0,93,35,89,314,116,359,3,1,13,7,28,0,0
Lapsed,okay,Canada,02-01-2013,PhD,6299,Divorced,7,1968,0,0,1,0,0,0.000363646,1,0,0,0.000446429,0,0,col,0,658,42564,0,39,48,198,186,18,324,8,6,4,6,28,1,1
Lapsed,okay,Canada,14-12-2012,2n Cycle,7798,Together,7,1972,0,0,0,0,0,0.000395940,1,0,0,0,0,0,col,0,659,46344,0,8,20,91,57,20,233,1,4,5,7,28,0,1
Lapsed,okay,Spain,17-10-2012,Bachelor's Degree,9973,Married,7,1963,0,0,0,0,0,0.000430909,1,0,0,0,0,0,col,0,660,50437,0,6,9,4,92,9,370,1,3,8,7,28,0,2
Lapsed,okay,Spain,21-09-2012,Bachelor's Degree,4299,Together,7,1960,0,0,0,0,0,0.000606341,1,0,0,0,0,0,col,0,661,70971,0,93,17,17,572,125,1001,11,7,5,11,28,1,1
Lapsed,Complained,Spain,03-09-2012,Bachelor's Degree,10971,Single,9,1977,0,0,1,0,0,0.000322722,1,0,0,0.000446429,0,0,col,1,662,37774,2,7,8,176,107,2,173,2,4,3,7,28,1,0
Lapsed,okay,Spain,23-06-2014,PhD,9931,Married,19,1963,0,0,0,0,0,3.437050203e-05,1,0,0,0,0,0,col,0,663,4023,1,1,0,1,1,1,5,0,15,0,0,29,0,1
